iteration;rss
61931;1587.45009368
61932;1587.43692002
61933;1587.42374661
61934;1587.41057345
61935;1587.39740055
61936;1587.38422789
61937;1587.37105548
61938;1587.35788333
61939;1587.34471142
61940;1587.33153977
61941;1587.31836837
61942;1587.30519721
61943;1587.29202631
61944;1587.27885566
61945;1587.26568526
61946;1587.25251511
61947;1587.23934521
61948;1587.22617556
61949;1587.21300616
61950;1587.19983701
61951;1587.18666811
61952;1587.17349946
61953;1587.16033106
61954;1587.14716292
61955;1587.13399502
61956;1587.12082737
61957;1587.10765998
61958;1587.09449283
61959;1587.08132594
61960;1587.06815929
61961;1587.0549929
61962;1587.04182676
61963;1587.02866086
61964;1587.01549522
61965;1587.00232983
61966;1586.98916469
61967;1586.9759998
61968;1586.96283515
61969;1586.94967076
61970;1586.93650662
61971;1586.92334273
61972;1586.9101791
61973;1586.89701571
61974;1586.88385257
61975;1586.87068968
61976;1586.85752704
61977;1586.84436465
61978;1586.83120252
61979;1586.81804063
61980;1586.80487899
61981;1586.79171761
61982;1586.77855647
61983;1586.76539559
61984;1586.75223495
61985;1586.73907457
61986;1586.72591443
61987;1586.71275455
61988;1586.69959492
61989;1586.68643553
61990;1586.6732764
61991;1586.66011752
61992;1586.64695888
61993;1586.6338005
61994;1586.62064237
61995;1586.60748449
61996;1586.59432686
61997;1586.58116948
61998;1586.56801235
61999;1586.55485546
62000;1586.54169883
62001;1586.52854245
62002;1586.51538632
62003;1586.50223044
62004;1586.48907482
62005;1586.47591944
62006;1586.46276431
62007;1586.44960943
62008;1586.4364548
62009;1586.42330042
62010;1586.41014629
62011;1586.39699242
62012;1586.38383879
62013;1586.37068541
62014;1586.35753228
62015;1586.34437941
62016;1586.33122678
62017;1586.3180744
62018;1586.30492228
62019;1586.2917704
62020;1586.27861877
62021;1586.2654674
62022;1586.25231627
62023;1586.2391654
62024;1586.22601477
62025;1586.2128644
62026;1586.19971427
62027;1586.1865644
62028;1586.17341477
62029;1586.1602654
62030;1586.14711627
62031;1586.1339674
62032;1586.12081877
62033;1586.1076704
62034;1586.09452227
62035;1586.0813744
62036;1586.06822677
62037;1586.0550794
62038;1586.04193228
62039;1586.0287854
62040;1586.01563878
62041;1586.0024924
62042;1585.98934628
62043;1585.97620041
62044;1585.96305478
62045;1585.94990941
62046;1585.93676429
62047;1585.92361941
62048;1585.91047479
62049;1585.89733042
62050;1585.88418629
62051;1585.87104242
62052;1585.85789879
62053;1585.84475542
62054;1585.8316123
62055;1585.81846942
62056;1585.8053268
62057;1585.79218443
62058;1585.7790423
62059;1585.76590043
62060;1585.75275881
62061;1585.73961743
62062;1585.72647631
62063;1585.71333544
62064;1585.70019481
62065;1585.68705444
62066;1585.67391431
62067;1585.66077444
62068;1585.64763482
62069;1585.63449544
62070;1585.62135632
62071;1585.60821744
62072;1585.59507882
62073;1585.58194044
62074;1585.56880232
62075;1585.55566445
62076;1585.54252682
62077;1585.52938945
62078;1585.51625232
62079;1585.50311545
62080;1585.48997882
62081;1585.47684245
62082;1585.46370632
62083;1585.45057044
62084;1585.43743482
62085;1585.42429944
62086;1585.41116432
62087;1585.39802944
62088;1585.38489481
62089;1585.37176044
62090;1585.35862631
62091;1585.34549243
62092;1585.33235881
62093;1585.31922543
62094;1585.3060923
62095;1585.29295943
62096;1585.2798268
62097;1585.26669442
62098;1585.25356229
62099;1585.24043041
62100;1585.22729878
62101;1585.21416741
62102;1585.20103628
62103;1585.1879054
62104;1585.17477477
62105;1585.16164439
62106;1585.14851426
62107;1585.13538438
62108;1585.12225475
62109;1585.10912537
62110;1585.09599623
62111;1585.08286735
62112;1585.06973872
62113;1585.05661034
62114;1585.04348221
62115;1585.03035433
62116;1585.01722669
62117;1585.00409931
62118;1584.99097218
62119;1584.97784529
62120;1584.96471866
62121;1584.95159227
62122;1584.93846614
62123;1584.92534025
62124;1584.91221462
62125;1584.89908923
62126;1584.8859641
62127;1584.87283921
62128;1584.85971457
62129;1584.84659019
62130;1584.83346605
62131;1584.82034216
62132;1584.80721852
62133;1584.79409514
62134;1584.780972
62135;1584.76784911
62136;1584.75472647
62137;1584.74160408
62138;1584.72848194
62139;1584.71536005
62140;1584.7022384
62141;1584.68911701
62142;1584.67599587
62143;1584.66287498
62144;1584.64975434
62145;1584.63663394
62146;1584.6235138
62147;1584.6103939
62148;1584.59727426
62149;1584.58415486
62150;1584.57103572
62151;1584.55791682
62152;1584.54479818
62153;1584.53167978
62154;1584.51856163
62155;1584.50544373
62156;1584.49232608
62157;1584.47920869
62158;1584.46609154
62159;1584.45297464
62160;1584.43985799
62161;1584.42674158
62162;1584.41362543
62163;1584.40050953
62164;1584.38739388
62165;1584.37427848
62166;1584.36116332
62167;1584.34804842
62168;1584.33493376
62169;1584.32181936
62170;1584.3087052
62171;1584.2955913
62172;1584.28247764
62173;1584.26936423
62174;1584.25625107
62175;1584.24313817
62176;1584.23002551
62177;1584.2169131
62178;1584.20380094
62179;1584.19068902
62180;1584.17757736
62181;1584.16446595
62182;1584.15135479
62183;1584.13824388
62184;1584.12513321
62185;1584.1120228
62186;1584.09891263
62187;1584.08580272
62188;1584.07269305
62189;1584.05958363
62190;1584.04647446
62191;1584.03336555
62192;1584.02025688
62193;1584.00714846
62194;1583.99404029
62195;1583.98093237
62196;1583.96782469
62197;1583.95471727
62198;1583.9416101
62199;1583.92850317
62200;1583.9153965
62201;1583.90229007
62202;1583.8891839
62203;1583.87607797
62204;1583.86297229
62205;1583.84986687
62206;1583.83676169
62207;1583.82365676
62208;1583.81055208
62209;1583.79744765
62210;1583.78434347
62211;1583.77123953
62212;1583.75813585
62213;1583.74503242
62214;1583.73192923
62215;1583.7188263
62216;1583.70572361
62217;1583.69262117
62218;1583.67951898
62219;1583.66641705
62220;1583.65331536
62221;1583.64021392
62222;1583.62711273
62223;1583.61401178
62224;1583.60091109
62225;1583.58781065
62226;1583.57471045
62227;1583.56161051
62228;1583.54851081
62229;1583.53541137
62230;1583.52231217
62231;1583.50921322
62232;1583.49611452
62233;1583.48301607
62234;1583.46991787
62235;1583.45681992
62236;1583.44372222
62237;1583.43062476
62238;1583.41752756
62239;1583.4044306
62240;1583.3913339
62241;1583.37823744
62242;1583.36514123
62243;1583.35204527
62244;1583.33894956
62245;1583.3258541
62246;1583.31275889
62247;1583.29966393
62248;1583.28656922
62249;1583.27347475
62250;1583.26038054
62251;1583.24728657
62252;1583.23419285
62253;1583.22109938
62254;1583.20800617
62255;1583.1949132
62256;1583.18182047
62257;1583.168728
62258;1583.15563578
62259;1583.14254381
62260;1583.12945208
62261;1583.11636061
62262;1583.10326938
62263;1583.0901784
62264;1583.07708767
62265;1583.06399719
62266;1583.05090696
62267;1583.03781698
62268;1583.02472725
62269;1583.01163776
62270;1582.99854853
62271;1582.98545954
62272;1582.97237081
62273;1582.95928232
62274;1582.94619408
62275;1582.93310609
62276;1582.92001835
62277;1582.90693086
62278;1582.89384361
62279;1582.88075662
62280;1582.86766987
62281;1582.85458338
62282;1582.84149713
62283;1582.82841113
62284;1582.81532538
62285;1582.80223988
62286;1582.78915463
62287;1582.77606963
62288;1582.76298487
62289;1582.74990037
62290;1582.73681611
62291;1582.7237321
62292;1582.71064834
62293;1582.69756483
62294;1582.68448157
62295;1582.67139856
62296;1582.6583158
62297;1582.64523328
62298;1582.63215102
62299;1582.619069
62300;1582.60598723
62301;1582.59290572
62302;1582.57982445
62303;1582.56674342
62304;1582.55366265
62305;1582.54058213
62306;1582.52750185
62307;1582.51442183
62308;1582.50134205
62309;1582.48826252
62310;1582.47518324
62311;1582.46210421
62312;1582.44902543
62313;1582.43594689
62314;1582.42286861
62315;1582.40979057
62316;1582.39671279
62317;1582.38363525
62318;1582.37055796
62319;1582.35748092
62320;1582.34440413
62321;1582.33132758
62322;1582.31825129
62323;1582.30517524
62324;1582.29209945
62325;1582.2790239
62326;1582.2659486
62327;1582.25287355
62328;1582.23979874
62329;1582.22672419
62330;1582.21364988
62331;1582.20057583
62332;1582.18750202
62333;1582.17442846
62334;1582.16135515
62335;1582.14828209
62336;1582.13520928
62337;1582.12213671
62338;1582.1090644
62339;1582.09599233
62340;1582.08292051
62341;1582.06984894
62342;1582.05677762
62343;1582.04370655
62344;1582.03063572
62345;1582.01756515
62346;1582.00449482
62347;1581.99142475
62348;1581.97835492
62349;1581.96528534
62350;1581.952216
62351;1581.93914692
62352;1581.92607808
62353;1581.9130095
62354;1581.89994116
62355;1581.88687307
62356;1581.87380523
62357;1581.86073764
62358;1581.84767029
62359;1581.8346032
62360;1581.82153635
62361;1581.80846976
62362;1581.79540341
62363;1581.7823373
62364;1581.76927145
62365;1581.75620585
62366;1581.74314049
62367;1581.73007539
62368;1581.71701053
62369;1581.70394592
62370;1581.69088156
62371;1581.67781744
62372;1581.66475358
62373;1581.65168996
62374;1581.6386266
62375;1581.62556348
62376;1581.61250061
62377;1581.59943799
62378;1581.58637561
62379;1581.57331349
62380;1581.56025161
62381;1581.54718998
62382;1581.5341286
62383;1581.52106747
62384;1581.50800659
62385;1581.49494596
62386;1581.48188557
62387;1581.46882543
62388;1581.45576554
62389;1581.4427059
62390;1581.42964651
62391;1581.41658737
62392;1581.40352847
62393;1581.39046982
62394;1581.37741143
62395;1581.36435328
62396;1581.35129537
62397;1581.33823772
62398;1581.32518032
62399;1581.31212316
62400;1581.29906625
62401;1581.28600959
62402;1581.27295318
62403;1581.25989702
62404;1581.2468411
62405;1581.23378543
62406;1581.22073002
62407;1581.20767485
62408;1581.19461992
62409;1581.18156525
62410;1581.16851083
62411;1581.15545665
62412;1581.14240272
62413;1581.12934904
62414;1581.11629561
62415;1581.10324242
62416;1581.09018949
62417;1581.0771368
62418;1581.06408436
62419;1581.05103217
62420;1581.03798023
62421;1581.02492854
62422;1581.01187709
62423;1580.99882589
62424;1580.98577494
62425;1580.97272424
62426;1580.95967379
62427;1580.94662359
62428;1580.93357363
62429;1580.92052392
62430;1580.90747446
62431;1580.89442525
62432;1580.88137629
62433;1580.86832757
62434;1580.85527911
62435;1580.84223089
62436;1580.82918292
62437;1580.81613519
62438;1580.80308772
62439;1580.79004049
62440;1580.77699352
62441;1580.76394679
62442;1580.7509003
62443;1580.73785407
62444;1580.72480809
62445;1580.71176235
62446;1580.69871686
62447;1580.68567162
62448;1580.67262663
62449;1580.65958188
62450;1580.64653739
62451;1580.63349314
62452;1580.62044914
62453;1580.60740539
62454;1580.59436188
62455;1580.58131863
62456;1580.56827562
62457;1580.55523286
62458;1580.54219035
62459;1580.52914808
62460;1580.51610607
62461;1580.5030643
62462;1580.49002278
62463;1580.47698151
62464;1580.46394049
62465;1580.45089971
62466;1580.43785918
62467;1580.42481891
62468;1580.41177887
62469;1580.39873909
62470;1580.38569956
62471;1580.37266027
62472;1580.35962123
62473;1580.34658244
62474;1580.3335439
62475;1580.3205056
62476;1580.30746756
62477;1580.29442976
62478;1580.28139221
62479;1580.2683549
62480;1580.25531785
62481;1580.24228104
62482;1580.22924448
62483;1580.21620817
62484;1580.20317211
62485;1580.19013629
62486;1580.17710073
62487;1580.16406541
62488;1580.15103034
62489;1580.13799551
62490;1580.12496094
62491;1580.11192661
62492;1580.09889253
62493;1580.0858587
62494;1580.07282512
62495;1580.05979178
62496;1580.04675869
62497;1580.03372585
62498;1580.02069326
62499;1580.00766092
62500;1579.99462882
62501;1579.98159697
62502;1579.96856537
62503;1579.95553402
62504;1579.94250291
62505;1579.92947206
62506;1579.91644145
62507;1579.90341109
62508;1579.89038097
62509;1579.87735111
62510;1579.86432149
62511;1579.85129212
62512;1579.838263
62513;1579.82523412
62514;1579.8122055
62515;1579.79917712
62516;1579.78614899
62517;1579.77312111
62518;1579.76009347
62519;1579.74706608
62520;1579.73403894
62521;1579.72101205
62522;1579.70798541
62523;1579.69495901
62524;1579.68193286
62525;1579.66890696
62526;1579.65588131
62527;1579.64285591
62528;1579.62983075
62529;1579.61680584
62530;1579.60378118
62531;1579.59075676
62532;1579.5777326
62533;1579.56470868
62534;1579.55168501
62535;1579.53866158
62536;1579.52563841
62537;1579.51261548
62538;1579.4995928
62539;1579.48657037
62540;1579.47354818
62541;1579.46052625
62542;1579.44750456
62543;1579.43448312
62544;1579.42146192
62545;1579.40844098
62546;1579.39542028
62547;1579.38239983
62548;1579.36937962
62549;1579.35635967
62550;1579.34333996
62551;1579.3303205
62552;1579.31730129
62553;1579.30428232
62554;1579.29126361
62555;1579.27824514
62556;1579.26522691
62557;1579.25220894
62558;1579.23919121
62559;1579.22617373
62560;1579.2131565
62561;1579.20013952
62562;1579.18712278
62563;1579.17410629
62564;1579.16109005
62565;1579.14807406
62566;1579.13505831
62567;1579.12204281
62568;1579.10902756
62569;1579.09601256
62570;1579.0829978
62571;1579.0699833
62572;1579.05696904
62573;1579.04395502
62574;1579.03094126
62575;1579.01792774
62576;1579.00491447
62577;1578.99190144
62578;1578.97888867
62579;1578.96587614
62580;1578.95286386
62581;1578.93985183
62582;1578.92684004
62583;1578.9138285
62584;1578.90081721
62585;1578.88780617
62586;1578.87479538
62587;1578.86178483
62588;1578.84877453
62589;1578.83576447
62590;1578.82275467
62591;1578.80974511
62592;1578.7967358
62593;1578.78372674
62594;1578.77071792
62595;1578.75770935
62596;1578.74470103
62597;1578.73169296
62598;1578.71868513
62599;1578.70567755
62600;1578.69267022
62601;1578.67966314
62602;1578.6666563
62603;1578.65364971
62604;1578.64064337
62605;1578.62763728
62606;1578.61463143
62607;1578.60162583
62608;1578.58862048
62609;1578.57561537
62610;1578.56261052
62611;1578.54960591
62612;1578.53660154
62613;1578.52359743
62614;1578.51059356
62615;1578.49758994
62616;1578.48458657
62617;1578.47158344
62618;1578.45858056
62619;1578.44557793
62620;1578.43257555
62621;1578.41957341
62622;1578.40657152
62623;1578.39356988
62624;1578.38056849
62625;1578.36756734
62626;1578.35456644
62627;1578.34156579
62628;1578.32856538
62629;1578.31556522
62630;1578.30256531
62631;1578.28956565
62632;1578.27656623
62633;1578.26356706
62634;1578.25056814
62635;1578.23756946
62636;1578.22457104
62637;1578.21157286
62638;1578.19857492
62639;1578.18557724
62640;1578.1725798
62641;1578.15958261
62642;1578.14658567
62643;1578.13358897
62644;1578.12059252
62645;1578.10759632
62646;1578.09460036
62647;1578.08160465
62648;1578.06860919
62649;1578.05561398
62650;1578.04261901
62651;1578.02962429
62652;1578.01662982
62653;1578.0036356
62654;1577.99064162
62655;1577.97764789
62656;1577.96465441
62657;1577.95166117
62658;1577.93866818
62659;1577.92567544
62660;1577.91268294
62661;1577.8996907
62662;1577.8866987
62663;1577.87370694
62664;1577.86071544
62665;1577.84772418
62666;1577.83473316
62667;1577.8217424
62668;1577.80875188
62669;1577.79576161
62670;1577.78277159
62671;1577.76978181
62672;1577.75679228
62673;1577.743803
62674;1577.73081396
62675;1577.71782517
62676;1577.70483663
62677;1577.69184834
62678;1577.67886029
62679;1577.66587249
62680;1577.65288494
62681;1577.63989763
62682;1577.62691057
62683;1577.61392376
62684;1577.6009372
62685;1577.58795088
62686;1577.57496481
62687;1577.56197898
62688;1577.54899341
62689;1577.53600808
62690;1577.52302299
62691;1577.51003816
62692;1577.49705357
62693;1577.48406923
62694;1577.47108513
62695;1577.45810128
62696;1577.44511768
62697;1577.43213433
62698;1577.41915122
62699;1577.40616836
62700;1577.39318575
62701;1577.38020338
62702;1577.36722126
62703;1577.35423939
62704;1577.34125776
62705;1577.32827638
62706;1577.31529525
62707;1577.30231437
62708;1577.28933373
62709;1577.27635334
62710;1577.2633732
62711;1577.2503933
62712;1577.23741365
62713;1577.22443424
62714;1577.21145509
62715;1577.19847618
62716;1577.18549752
62717;1577.1725191
62718;1577.15954093
62719;1577.14656301
62720;1577.13358533
62721;1577.1206079
62722;1577.10763072
62723;1577.09465379
62724;1577.0816771
62725;1577.06870066
62726;1577.05572446
62727;1577.04274852
62728;1577.02977282
62729;1577.01679736
62730;1577.00382216
62731;1576.9908472
62732;1576.97787248
62733;1576.96489802
62734;1576.9519238
62735;1576.93894982
62736;1576.9259761
62737;1576.91300262
62738;1576.90002938
62739;1576.8870564
62740;1576.87408366
62741;1576.86111117
62742;1576.84813892
62743;1576.83516692
62744;1576.82219517
62745;1576.80922366
62746;1576.7962524
62747;1576.78328139
62748;1576.77031063
62749;1576.75734011
62750;1576.74436984
62751;1576.73139981
62752;1576.71843003
62753;1576.7054605
62754;1576.69249122
62755;1576.67952218
62756;1576.66655339
62757;1576.65358484
62758;1576.64061654
62759;1576.62764849
62760;1576.61468069
62761;1576.60171313
62762;1576.58874581
62763;1576.57577875
62764;1576.56281193
62765;1576.54984536
62766;1576.53687903
62767;1576.52391296
62768;1576.51094712
62769;1576.49798154
62770;1576.4850162
62771;1576.47205111
62772;1576.45908626
62773;1576.44612166
62774;1576.43315731
62775;1576.42019321
62776;1576.40722935
62777;1576.39426573
62778;1576.38130237
62779;1576.36833925
62780;1576.35537638
62781;1576.34241375
62782;1576.32945137
62783;1576.31648924
62784;1576.30352735
62785;1576.29056571
62786;1576.27760432
62787;1576.26464317
62788;1576.25168227
62789;1576.23872162
62790;1576.22576121
62791;1576.21280105
62792;1576.19984113
62793;1576.18688147
62794;1576.17392204
62795;1576.16096287
62796;1576.14800394
62797;1576.13504526
62798;1576.12208682
62799;1576.10912864
62800;1576.09617069
62801;1576.083213
62802;1576.07025555
62803;1576.05729835
62804;1576.04434139
62805;1576.03138468
62806;1576.01842822
62807;1576.005472
62808;1575.99251603
62809;1575.9795603
62810;1575.96660483
62811;1575.95364959
62812;1575.94069461
62813;1575.92773987
62814;1575.91478538
62815;1575.90183113
62816;1575.88887713
62817;1575.87592338
62818;1575.86296987
62819;1575.85001661
62820;1575.8370636
62821;1575.82411083
62822;1575.81115831
62823;1575.79820604
62824;1575.78525401
62825;1575.77230223
62826;1575.75935069
62827;1575.7463994
62828;1575.73344836
62829;1575.72049756
62830;1575.70754701
62831;1575.69459671
62832;1575.68164665
62833;1575.66869684
62834;1575.65574728
62835;1575.64279796
62836;1575.62984888
62837;1575.61690006
62838;1575.60395148
62839;1575.59100315
62840;1575.57805506
62841;1575.56510722
62842;1575.55215962
62843;1575.53921228
62844;1575.52626517
62845;1575.51331832
62846;1575.50037171
62847;1575.48742535
62848;1575.47447923
62849;1575.46153336
62850;1575.44858773
62851;1575.43564236
62852;1575.42269722
62853;1575.40975234
62854;1575.3968077
62855;1575.3838633
62856;1575.37091916
62857;1575.35797526
62858;1575.3450316
62859;1575.33208819
62860;1575.31914503
62861;1575.30620212
62862;1575.29325945
62863;1575.28031702
62864;1575.26737484
62865;1575.25443291
62866;1575.24149123
62867;1575.22854979
62868;1575.2156086
62869;1575.20266765
62870;1575.18972695
62871;1575.17678649
62872;1575.16384629
62873;1575.15090632
62874;1575.13796661
62875;1575.12502714
62876;1575.11208791
62877;1575.09914894
62878;1575.08621021
62879;1575.07327172
62880;1575.06033348
62881;1575.04739549
62882;1575.03445774
62883;1575.02152024
62884;1575.00858298
62885;1574.99564598
62886;1574.98270921
62887;1574.9697727
62888;1574.95683643
62889;1574.9439004
62890;1574.93096462
62891;1574.91802909
62892;1574.9050938
62893;1574.89215876
62894;1574.87922397
62895;1574.86628942
62896;1574.85335512
62897;1574.84042106
62898;1574.82748725
62899;1574.81455369
62900;1574.80162037
62901;1574.7886873
62902;1574.77575447
62903;1574.76282189
62904;1574.74988956
62905;1574.73695747
62906;1574.72402563
62907;1574.71109403
62908;1574.69816268
62909;1574.68523157
62910;1574.67230072
62911;1574.6593701
62912;1574.64643974
62913;1574.63350962
62914;1574.62057974
62915;1574.60765011
62916;1574.59472073
62917;1574.58179159
62918;1574.5688627
62919;1574.55593406
62920;1574.54300566
62921;1574.53007751
62922;1574.5171496
62923;1574.50422194
62924;1574.49129452
62925;1574.47836735
62926;1574.46544043
62927;1574.45251375
62928;1574.43958732
62929;1574.42666113
62930;1574.41373519
62931;1574.4008095
62932;1574.38788405
62933;1574.37495885
62934;1574.36203389
62935;1574.34910918
62936;1574.33618472
62937;1574.3232605
62938;1574.31033652
62939;1574.2974128
62940;1574.28448931
62941;1574.27156608
62942;1574.25864309
62943;1574.24572034
62944;1574.23279785
62945;1574.21987559
62946;1574.20695359
62947;1574.19403182
62948;1574.18111031
62949;1574.16818904
62950;1574.15526802
62951;1574.14234724
62952;1574.12942671
62953;1574.11650642
62954;1574.10358638
62955;1574.09066658
62956;1574.07774703
62957;1574.06482773
62958;1574.05190867
62959;1574.03898986
62960;1574.0260713
62961;1574.01315297
62962;1574.0002349
62963;1573.98731707
62964;1573.97439949
62965;1573.96148215
62966;1573.94856506
62967;1573.93564821
62968;1573.92273161
62969;1573.90981526
62970;1573.89689915
62971;1573.88398328
62972;1573.87106767
62973;1573.85815229
62974;1573.84523717
62975;1573.83232229
62976;1573.81940765
62977;1573.80649326
62978;1573.79357912
62979;1573.78066522
62980;1573.76775157
62981;1573.75483816
62982;1573.741925
62983;1573.72901208
62984;1573.71609941
62985;1573.70318699
62986;1573.69027481
62987;1573.67736288
62988;1573.66445119
62989;1573.65153975
62990;1573.63862855
62991;1573.6257176
62992;1573.61280689
62993;1573.59989643
62994;1573.58698622
62995;1573.57407625
62996;1573.56116653
62997;1573.54825705
62998;1573.53534782
62999;1573.52243883
63000;1573.50953009
63001;1573.49662159
63002;1573.48371334
63003;1573.47080534
63004;1573.45789758
63005;1573.44499007
63006;1573.4320828
63007;1573.41917578
63008;1573.406269
63009;1573.39336247
63010;1573.38045618
63011;1573.36755014
63012;1573.35464435
63013;1573.3417388
63014;1573.3288335
63015;1573.31592844
63016;1573.30302362
63017;1573.29011906
63018;1573.27721473
63019;1573.26431066
63020;1573.25140683
63021;1573.23850324
63022;1573.2255999
63023;1573.21269681
63024;1573.19979396
63025;1573.18689135
63026;1573.17398899
63027;1573.16108688
63028;1573.14818501
63029;1573.13528339
63030;1573.12238202
63031;1573.10948088
63032;1573.09658
63033;1573.08367936
63034;1573.07077896
63035;1573.05787881
63036;1573.04497891
63037;1573.03207925
63038;1573.01917983
63039;1573.00628067
63040;1572.99338174
63041;1572.98048306
63042;1572.96758463
63043;1572.95468645
63044;1572.9417885
63045;1572.92889081
63046;1572.91599336
63047;1572.90309615
63048;1572.89019919
63049;1572.87730247
63050;1572.86440601
63051;1572.85150978
63052;1572.8386138
63053;1572.82571807
63054;1572.81282258
63055;1572.79992734
63056;1572.78703234
63057;1572.77413758
63058;1572.76124308
63059;1572.74834881
63060;1572.7354548
63061;1572.72256103
63062;1572.7096675
63063;1572.69677422
63064;1572.68388118
63065;1572.67098839
63066;1572.65809585
63067;1572.64520355
63068;1572.63231149
63069;1572.61941968
63070;1572.60652812
63071;1572.5936368
63072;1572.58074572
63073;1572.56785489
63074;1572.55496431
63075;1572.54207397
63076;1572.52918388
63077;1572.51629403
63078;1572.50340443
63079;1572.49051507
63080;1572.47762596
63081;1572.46473709
63082;1572.45184847
63083;1572.43896009
63084;1572.42607196
63085;1572.41318407
63086;1572.40029643
63087;1572.38740903
63088;1572.37452188
63089;1572.36163497
63090;1572.34874831
63091;1572.3358619
63092;1572.32297572
63093;1572.3100898
63094;1572.29720412
63095;1572.28431868
63096;1572.27143349
63097;1572.25854855
63098;1572.24566385
63099;1572.23277939
63100;1572.21989518
63101;1572.20701121
63102;1572.19412749
63103;1572.18124402
63104;1572.16836079
63105;1572.1554778
63106;1572.14259506
63107;1572.12971257
63108;1572.11683032
63109;1572.10394831
63110;1572.09106655
63111;1572.07818504
63112;1572.06530377
63113;1572.05242274
63114;1572.03954197
63115;1572.02666143
63116;1572.01378114
63117;1572.0009011
63118;1571.9880213
63119;1571.97514174
63120;1571.96226243
63121;1571.94938337
63122;1571.93650455
63123;1571.92362597
63124;1571.91074764
63125;1571.89786956
63126;1571.88499172
63127;1571.87211412
63128;1571.85923677
63129;1571.84635967
63130;1571.83348281
63131;1571.82060619
63132;1571.80772982
63133;1571.79485369
63134;1571.78197781
63135;1571.76910218
63136;1571.75622679
63137;1571.74335164
63138;1571.73047674
63139;1571.71760209
63140;1571.70472767
63141;1571.69185351
63142;1571.67897959
63143;1571.66610591
63144;1571.65323248
63145;1571.64035929
63146;1571.62748635
63147;1571.61461365
63148;1571.6017412
63149;1571.58886899
63150;1571.57599703
63151;1571.56312531
63152;1571.55025384
63153;1571.53738261
63154;1571.52451163
63155;1571.51164089
63156;1571.4987704
63157;1571.48590015
63158;1571.47303014
63159;1571.46016038
63160;1571.44729087
63161;1571.4344216
63162;1571.42155258
63163;1571.4086838
63164;1571.39581526
63165;1571.38294697
63166;1571.37007892
63167;1571.35721112
63168;1571.34434357
63169;1571.33147626
63170;1571.31860919
63171;1571.30574237
63172;1571.29287579
63173;1571.28000946
63174;1571.26714337
63175;1571.25427753
63176;1571.24141193
63177;1571.22854658
63178;1571.21568147
63179;1571.2028166
63180;1571.18995198
63181;1571.17708761
63182;1571.16422348
63183;1571.15135959
63184;1571.13849595
63185;1571.12563256
63186;1571.1127694
63187;1571.0999065
63188;1571.08704384
63189;1571.07418142
63190;1571.06131925
63191;1571.04845732
63192;1571.03559563
63193;1571.0227342
63194;1571.009873
63195;1570.99701205
63196;1570.98415135
63197;1570.97129089
63198;1570.95843067
63199;1570.9455707
63200;1570.93271097
63201;1570.91985149
63202;1570.90699226
63203;1570.89413326
63204;1570.88127451
63205;1570.86841601
63206;1570.85555775
63207;1570.84269974
63208;1570.82984197
63209;1570.81698444
63210;1570.80412716
63211;1570.79127013
63212;1570.77841334
63213;1570.76555679
63214;1570.75270049
63215;1570.73984443
63216;1570.72698862
63217;1570.71413305
63218;1570.70127772
63219;1570.68842264
63220;1570.67556781
63221;1570.66271322
63222;1570.64985887
63223;1570.63700477
63224;1570.62415091
63225;1570.6112973
63226;1570.59844393
63227;1570.58559081
63228;1570.57273793
63229;1570.55988529
63230;1570.5470329
63231;1570.53418076
63232;1570.52132886
63233;1570.5084772
63234;1570.49562579
63235;1570.48277462
63236;1570.4699237
63237;1570.45707302
63238;1570.44422258
63239;1570.43137239
63240;1570.41852245
63241;1570.40567274
63242;1570.39282329
63243;1570.37997407
63244;1570.36712511
63245;1570.35427638
63246;1570.3414279
63247;1570.32857967
63248;1570.31573168
63249;1570.30288393
63250;1570.29003643
63251;1570.27718917
63252;1570.26434216
63253;1570.25149539
63254;1570.23864887
63255;1570.22580259
63256;1570.21295655
63257;1570.20011076
63258;1570.18726521
63259;1570.17441991
63260;1570.16157485
63261;1570.14873004
63262;1570.13588547
63263;1570.12304114
63264;1570.11019706
63265;1570.09735322
63266;1570.08450963
63267;1570.07166628
63268;1570.05882318
63269;1570.04598032
63270;1570.0331377
63271;1570.02029533
63272;1570.00745321
63273;1569.99461132
63274;1569.98176969
63275;1569.96892829
63276;1569.95608714
63277;1569.94324624
63278;1569.93040558
63279;1569.91756516
63280;1569.90472499
63281;1569.89188506
63282;1569.87904537
63283;1569.86620593
63284;1569.85336674
63285;1569.84052779
63286;1569.82768908
63287;1569.81485062
63288;1569.8020124
63289;1569.78917442
63290;1569.77633669
63291;1569.76349921
63292;1569.75066196
63293;1569.73782497
63294;1569.72498821
63295;1569.7121517
63296;1569.69931544
63297;1569.68647941
63298;1569.67364364
63299;1569.6608081
63300;1569.64797282
63301;1569.63513777
63302;1569.62230297
63303;1569.60946841
63304;1569.5966341
63305;1569.58380003
63306;1569.57096621
63307;1569.55813263
63308;1569.54529929
63309;1569.5324662
63310;1569.51963335
63311;1569.50680075
63312;1569.49396839
63313;1569.48113627
63314;1569.4683044
63315;1569.45547278
63316;1569.44264139
63317;1569.42981025
63318;1569.41697936
63319;1569.40414871
63320;1569.3913183
63321;1569.37848814
63322;1569.36565822
63323;1569.35282854
63324;1569.33999911
63325;1569.32716993
63326;1569.31434098
63327;1569.30151228
63328;1569.28868383
63329;1569.27585562
63330;1569.26302765
